Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,arabert,arabert_mapped,allam_zero_shot,allam_one_shot,allam_three_shot,gemma_0shot,gemma_1shot,gemma_3shot,llama_0shot,llama_1shot,llama_3shot,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
414628,كما  نشكر المعلمه مها العتيبي علئ المشاركه في الحفل,0.0,,saudi,2,unknown,كما نشكر المعلمه مها العتيبي علئ المشاركه في الحفل,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
429164,"لا يعرفون العهود والمواثيق 
لا يعرفون إلا الغدر والطعن بالظهر
ماديون منتفعون يقدسون المال
...
هذه صفات بقايا الأحباش والفرس منذ مئات السنين 
...
لغة الحوار القائم على الاحترام والثقة لن تجدي نفعا معهم واثبتت فشلها عشرات المرات 
الدعس الاجبار القوة معهم هي اللغة التي يفهمونها جيدا",1.0,,saudi,2,Saudi Arabia,لا يعرفون العهود والمواثيق لا يعرفون إلا الغدر والطعن بالظهر ماديون منتفعون يقدسون المال هذه صفات بقايا الأحباش والفرس منذ مئات السنين لغة الحوار القائم على الاحترام والثقة لن تجدي نفعا معهم واثبتت فشلها عشرات المرات الدعس الاجبار القوة معهم هي اللغة التي يفهمونها جيدا,offensive,label_0,not,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
430342,والله ياخوفي نصير نشتغل في شركاتهم وحلالهم ونكد لهم !!,1.0,,saudi,2,Saudi Arabia,والله ياخوفي نصير نشتغل في شركاتهم وحلالهم ونكد لهم,offensive,label_0,not,not,offensive,offensive,offensive,offensive,offensive,not,off,off,off,off,off
421562,@USER يآ جمـآعهہ آحد يدلني ع مـگآن آلصـفر آللي بدو مـنو آثريآء آلعآلمـ 😪 😁,0.0,,saudi,2,unknown,يآ جمـآعهہ آحد يدلني ع مـگآن آلصـفر آللي بدو مـنو آثريآء آلعآلمـ,not,label_0,not,not,not,not,offensive,offensive,offensive,not,not,not,not,not,not
419844,"@USER @USER اعتراض في غير محله
فليس كل ما يحدث في أنحاء أخرى من العالم
يكون طبيعيا عندنا
ليس لأننا ملائكة
لكن لأن لدينا ضوابط دينية أخلاقية اجتماعية وتنظيمية تمنع وتستنكر هالتصرفات
والفكرة التي تحتاج إلى دراسة"" هل المبالغة في الديات وتجمع القبيلة لسدادها ساهم في زيادة حالات العنف بين الشباب""",0.0,,saudi,2,Saudi Arabia,اعتراض في غير محله فليس كل ما يحدث في أنحاء أخرى من العالم يكون طبيعيا عندنا ليس لأننا ملائكة لكن لأن لدينا ضوابط دينية أخلاقية اجتماعية وتنظيمية تمنع وتستنكر هالتصرفات والفكرة التي تحتاج إلى دراسة هل المبالغة في الديات وتجمع القبيلة لسدادها ساهم في زيادة حالات العنف بين الشباب,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422868,@USER الرحبي انيس طرطور شفاء الناصر وو هم اذناب وابواق الاخونج لتعيريهم اي اهتمام فهولا مثل فقاعه الصابون عندم يقطع داعميهم عنهم سينتهو لنهم ينبحو لمن يدفع اكثر اماء من يتكلام عن الجيش الوهمي فهم قابعي بجبهه نهم يقيمو الافراح ومن يقاتل الحوثي ولاخونج هم الجنوبيين والسعوديين ولاماراتيين,1.0,,saudi,2,unknown,الرحبي انيس طرطور شفاء الناصر وو هم اذناب وابواق الاخونج لتعيريهم اي اهتمام فهولا مثل فقاعه الصابون عندم يقطع داعميهم عنهم سينتهو لنهم ينبحو لمن يدفع اكثر اماء من يتكلام عن الجيش الوهمي فهم قابعي بجبهه نهم يقيمو الافراح ومن يقاتل الحوثي ولاخونج هم الجنوبيين والسعوديين ولاماراتيين,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
419597,يا اخواني الاجتماع ده ح يخلص متين ؟؟؟  ربنا يجيب العواقب سليمة   #مدنيياااو,0.0,,saudi,2,Sudan,يا اخواني الاجتماع ده ح يخلص متين ؟؟؟ ربنا يجيب العواقب سليمة,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
421399,"هل ستؤثر حوادث الاعتداء على السعوديين على السياحة الخليجية في تركيا؟
#أين_عبير_يا_تركيا #مداد_نيوز LINK",0.0,,saudi,2,unknown,هل ستؤثر حوادث الاعتداء على السعوديين على السياحة الخليجية في تركيا؟ LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
419887,@USER الاخونجية مالكم حل ، كل يوم لكم وجه .. ووطنيتكم حدها حسن البنا .,1.0,,saudi,2,unknown,الاخونجية مالكم حل ، كل يوم لكم وجه ووطنيتكم حدها حسن البنا,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,not,off,off,off,off,off
428318,@USER @USER غلطان كل المواقف الي اتعرضت لها كانوا اجانب,0.0,,saudi,2,unknown,غلطان كل المواقف الي اتعرضت لها كانوا اجانب,not,label_1,offensive,not,offensive,not,offensive,not,not,not,not,not,not,not,not
419998,من آل #قحطان النسب - هُود النبي ستر وغطاه📨😴,0.0,,saudi,2,Oman,من آل النسب هُود النبي ستر وغطاه,not,label_0,not,not,not,not,offensive,offensive,offensive,not,not,not,not,not,not
420058,"اللي قد صف طوابير في الاحوال و المرور و الجوازات يعرف التطور اللي وصلناه بفضل هذا التطبيق و القائمين عليه بعد الله 
#انا_ادعم_تطبيق_ابشر",0.0,,saudi,2,Saudi Arabia,اللي قد صف طوابير في الاحوال و المرور و الجوازات يعرف التطور اللي وصلناه بفضل هذا التطبيق و القائمين عليه بعد الله,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
428323,@USER اللي علي يساري صح,0.0,,saudi,2,unknown,اللي علي يساري صح,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
414114,كل سنه وانت طيب ياعم 😂😂,0.0,,saudi,2,Saudi Arabia,كل سنه وانت طيب ياعم,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
430177,@USER للاسف هذا هو الي نسويه لانه مهما تكلمنا ما راح نلقى تجاوب ولا حلول,0.0,,saudi,2,Saudi Arabia,للاسف هذا هو الي نسويه لانه مهما تكلمنا ما راح نلقى تجاوب ولا حلول,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
420234,"#انا_ادعم_تطبيق_ابشر
#انا_ادعم_تطبيقات_وزارة_العدل

هذه التطبيقات قفزات نوعية

سهلت الكثير المواطن

لا يرمى الا الشجر المثمر",0.0,,saudi,2,Saudi Arabia,هذه التطبيقات قفزات نوعية سهلت الكثير المواطن لا يرمى الا الشجر المثمر,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
428156,"زيارة المشرف التربوي الأستاذ/أحمد بن هندي الزهراني لمجمع السيل الكبير للاطلاع على سير العملية التعليمية حيث قام -بعد انتهاء الطابور الصباحي -بجولة على الفصول الدراسية ومتابعة عملية إشراف المعلمين بشكل عام وأثناء الفسحة بشكل خاص.
@USER 
@USER LINK",0.0,,saudi,2,Saudi Arabia,زيارة المشرف التربوي الأستاذأحمد بن هندي الزهراني لمجمع السيل الكبير للاطلاع على سير العملية التعليمية حيث قام بعد انتهاء الطابور الصباحي بجولة على الفصول الدراسية ومتابعة عملية إشراف المعلمين بشكل عام وأثناء الفسحة بشكل خاص LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
428418,"مواقف إنسانية.. لرجال الأمن السعوديين
المشهد المليون لتلك  الجهود جهود الخير في وطن الخير إكرام الضيف
ووفادته
#السعودية_العظمى LINK",0.0,,saudi,2,Saudi Arabia,مواقف إنسانية لرجال الأمن السعوديين المشهد المليون لتلك الجهود جهود الخير في وطن الخير إكرام الضيف ووفادته LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
414646,"قوات التحالف تعترض وتسقط طائرة بدون طيار ""مسيّرة"" أطلقتها المليشيا الحوثية باتجاه منطقة سكنية في عسير.
spa.gov.sa/1939689
#واس",0.0,,saudi,2,Saudi Arabia,قوات التحالف تعترض وتسقط طائرة بدون طيار مسيّرة أطلقتها المليشيا الحوثية باتجاه منطقة سكنية في عسير spagovsa1939689,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
425865,"@USER @USER الله أكبر 
قبائل باكازم ولقموش اللتحمت مع النخبة في النقبة الان كبرو يا شباب موعدنا الليلة عتق",0.0,,saudi,2,unknown,الله أكبر قبائل باكازم ولقموش اللتحمت مع النخبة في النقبة الان كبرو يا شباب موعدنا الليلة عتق,not,label_1,offensive,not,not,not,offensive,offensive,offensive,not,off,off,not,off,off
415738,@USER @USER أظلم الله عين كل لبرالي فاجر.,1.0,,saudi,2,unknown,أظلم الله عين كل لبرالي فاجر,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
416131,أجنبي و الا سعودي ما له حق يتكلم مع وحدة ما هي محرم له بالطريقة ذي . #طبيب_اجنبي_يتهجم_علي_ممرضه,0.0,,saudi,2,Saudi Arabia,أجنبي و الا سعودي ما له حق يتكلم مع وحدة ما هي محرم له بالطريقة ذي,not,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
